Date,AAPL,GOOG,MSFT,SPY,TSLA
2021-03-30,117.00465393066406,102.16968536376953,223.3990478515625,371.7982177734375,211.8733367919922
2021-03-31,119.20030975341797,102.82032012939453,227.17613220214844,373.3052978515625,222.64332580566406
2021-04-01,120.0298080444336,106.25589752197266,233.5163116455078,377.33660888671875,220.5833282470703
2021-04-05,122.8597640991211,110.61994934082031,239.99136352539062,382.75262451171875,230.35000610351562
2021-04-06,123.16228485107422,110.58019256591797,238.82546997070312,382.5264892578125,230.5399932861328
2021-04-07,124.81147003173828,111.8193359375,240.7910919189453,382.9692687988281,223.6566619873047
2021-04-08,127.21208190917969,112.60267639160156,244.01901245117188,384.78704833984375,227.93333435058594
2021-04-09,129.78831481933594,113.61863708496094,246.52423095703125,387.58453369140625,225.67333984375
2021-04-12,128.07083129882812,112.07332611083984,246.58206176757812,387.7257995605469,233.9933319091797
2021-04-13,131.18377685546875,112.6936264038086,249.06796264648438,388.87493896484375,254.10667419433594
2021-04-14,128.84178161621094,112.07579803466797,246.273681640625,387.54693603515625,244.07666015625
2021-04-15,131.25209045410156,114.15444946289062,250.0411834716797,391.7100524902344,246.28334045410156
2021-04-16,130.92031860351562,114.20912170410156,251.23594665527344,393.0194396972656,246.5933380126953
2021-04-19,131.5839080810547,114.43975067138672,249.30886840820312,391.0884704589844,238.2100067138672
2021-04-20,129.89569091796875,114.00384521484375,248.8463134765625,388.22509765625,239.663330078125
2021-04-21,130.2762451171875,113.98695373535156,251.08180236816406,391.8985290527344,248.0399932861328
2021-04-22,128.75393676757812,112.7259521484375,247.7960968017578,388.3192138671875,239.89666748046875
2021-04-23,131.076416015625,115.08094787597656,251.63099670410156,392.5295715332031,243.13333129882812
2021-04-26,131.46678161621094,115.6495590209961,252.01644897460938,393.34906005859375,246.06666564941406
2021-04-27,131.1447296142578,114.67435455322266,252.421142578125,393.2642517089844,234.913330078125
2021-04-28,130.35427856445312,118.29235076904297,245.28121948242188,393.1512145996094,231.46665954589844
2021-04-29,130.2567138671875,120.7765884399414,243.3059539794922,395.6567077636719,225.6666717529297
2021-04-30,128.28550720214844,119.7939224243164,242.9879913330078,393.05706787109375,236.47999572753906
2021-05-03,129.3394317626953,119.05084991455078,242.6796417236328,393.9047546386719,228.3000030517578
2021-05-04,124.76268005371094,117.01693725585938,238.75802612304688,391.47467041015625,224.53334045410156
2021-05-05,125.00665283203125,117.14069366455078,237.4861297607422,391.5970153808594,223.64666748046875
2021-05-06,126.60701751708984,118.36392974853516,240.62728881835938,394.7242126464844,221.17999267578125
2021-05-07,127.28147888183594,119.2258071899414,243.25778198242188,397.59698486328125,224.1233367919922
2021-05-10,123.99708557128906,116.39115142822266,238.17022705078125,393.6599426269531,209.67999267578125
2021-05-11,123.07823181152344,114.75587463378906,237.2548828125,390.14654541015625,205.73333740234375
2021-05-12,120.00885772705078,111.29246520996094,230.2884063720703,381.85772705078125,196.6300048828125
2021-05-13,122.15937805175781,112.43020629882812,234.17149353027344,386.4448547363281,190.56333923339844
2021-05-14,124.5835952758789,115.1236801147461,239.1048583984375,392.37890625,196.5800018310547
2021-05-17,123.43013763427734,115.38463592529297,236.2431640625,391.3804016113281,192.27667236328125
2021-05-18,122.04206085205078,114.49095153808594,234.21971130371094,388.0084228515625,192.6233367919922
2021-05-19,121.88567352294922,114.7533950805664,234.79913330078125,386.9911193847656,187.82000732421875
2021-05-20,124.44674682617188,117.10839080810547,238.0441436767578,391.1544189453125,195.5933380126953
2021-05-21,122.6090316772461,116.5621337890625,236.77896118164062,390.8341369628906,193.6266632080078
2021-05-24,124.2414779663086,119.62245178222656,242.19696044921875,394.81842041015625,202.14666748046875
2021-05-25,124.04594421386719,119.74173736572266,243.10484313964844,393.9423828125,201.56333923339844
2021-05-26,123.99708557128906,120.95750427246094,242.8826904296875,394.7242126464844,206.3766632080078
2021-05-27,122.46238708496094,119.41567993164062,240.77728271484375,394.9314880371094,210.28334045410156
2021-05-28,121.80745697021484,119.8655014038086,241.1346435546875,395.63787841796875,208.4066619873047
2021-06-01,121.4848861694336,120.77261352539062,238.93264770507812,395.2893981933594,207.96665954589844
2021-06-02,122.24735260009766,120.3486328125,238.83607482910156,395.9109802246094,201.7066650390625
2021-06-03,120.76152038574219,119.52005767822266,237.30047607421875,394.4416198730469,190.94667053222656
2021-06-04,123.05868530273438,121.8636245727539,242.20664978027344,398.04913330078125,199.68333435058594
2021-06-07,123.0684585571289,122.57588195800781,245.123291015625,397.6629333496094,201.7100067138672
2021-06-08,123.8895492553711,123.408935546875,243.9257354736328,397.7477722167969,201.19667053222656
2021-06-09,124.27079010009766,123.83391571044922,244.9108123779297,397.1543884277344,199.5933380126953
2021-06-10,123.27374267578125,125.33499145507812,248.43585205078125,399.00042724609375,203.3733367919922
2021-06-11,124.48585510253906,124.9537582397461,249.06362915039062,399.6597595214844,203.29666137695312
2021-06-14,127.54541778564453,125.60537719726562,250.9951934814453,400.5545654296875,205.89666748046875
2021-06-15,126.72432708740234,125.28826141357422,249.51756286621094,399.81988525390625,199.7866668701172
2021-06-16,127.2228775024414,124.9537582397461,248.571044921875,397.58758544921875,201.6233367919922
2021-06-17,128.82595825195312,125.624267578125,251.97059631347656,397.4557189941406,205.53334045410156
2021-06-18,127.52591705322266,124.82550811767578,250.55093383789062,392.0939025878906,207.77000427246094
2021-06-21,129.3245086669922,125.70777893066406,253.6414337158203,397.7071228027344,206.94332885742188
2021-06-22,130.96673583984375,126.24905395507812,256.4228515625,399.8333740234375,207.90333557128906
2021-06-23,130.69302368164062,125.71424102783203,256.1910705566406,399.3514099121094,218.85667419433594
2021-06-24,130.40956115722656,126.5298843383789,257.5625,401.7138366699219,226.60667419433594
2021-06-25,130.11631774902344,126.24458312988281,255.94961547851562,403.14080810546875,223.9566650390625
